,gender,senior,partner,dependents,tenure,phone,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,internet_dsl,internet_fiber,internet_no,contract_month,contract_1_yr,contract_2_yr,payment_bank,payment_credit_card,payment_electronic_check,payment_mailed_check,churn
3134,0,0,1,1,36,1,0,0,0,0,0,0,0,0,19.2,702.9,0,0,1,1,0,0,1,0,0,0,0
3789,1,0,0,0,9,1,0,0,0,0,0,0,0,0,19.85,178.8,0,0,1,1,0,0,0,0,0,1,0
3398,0,0,1,1,61,1,1,1,1,1,0,0,1,1,100.7,6018.65,0,1,0,0,1,0,0,1,0,0,0
2220,1,0,1,0,72,1,0,1,1,0,1,1,1,1,79.35,5753.25,1,0,0,0,0,1,1,0,0,0,0
979,0,0,1,1,35,1,0,1,0,0,1,0,0,1,54.95,1916.0,1,0,0,0,1,0,1,0,0,0,0
2331,0,0,1,0,25,1,1,0,0,0,0,0,0,1,26.8,733.55,0,0,1,0,1,0,0,0,0,1,0
3784,1,1,0,0,35,1,1,0,0,1,0,1,1,1,101.4,3496.3,0,1,0,1,0,0,0,0,1,0,1
1298,0,0,1,1,24,0,0,1,1,1,0,1,1,0,57.6,1367.75,1,0,0,0,1,0,0,0,1,0,0
4272,1,0,1,0,56,1,1,0,0,0,0,0,0,1,25.15,1327.15,0,0,1,0,0,1,0,1,0,0,1
4639,1,1,0,0,26,1,1,0,0,0,0,1,1,1,93.6,2404.1,0,1,0,1,0,0,0,0,1,0,0
5695,0,0,1,0,72,1,1,1,0,0,0,0,0,0,80.45,5737.6,0,1,0,0,0,1,1,0,0,0,0
3693,0,0,0,0,37,1,1,1,0,0,0,1,0,0,64.65,2347.85,1,0,0,0,1,0,1,0,0,0,0
82,0,0,1,0,7,1,0,0,0,1,0,0,0,1,75.15,496.9,0,1,0,1,0,0,1,0,0,0,1
4088,1,0,0,0,7,1,1,0,0,0,0,0,0,0,73.6,520.0,0,1,0,1,0,0,0,0,1,0,1
1967,1,0,0,0,69,1,1,1,1,1,1,0,1,1,78.6,5356.45,1,0,0,0,1,0,0,1,0,0,1
6829,1,0,1,1,8,1,0,0,0,0,0,0,0,0,19.6,125.0,0,0,1,0,0,1,0,1,0,0,0
5505,0,0,1,1,12,0,0,0,0,0,1,0,0,0,30.25,368.85,1,0,0,0,1,0,0,1,0,0,0
423,1,0,1,1,44,1,1,0,0,0,0,0,0,0,25.7,1110.5,0,0,1,0,1,0,0,0,0,1,0
6097,1,0,1,1,72,1,1,1,1,1,1,0,1,0,81.0,5750.0,1,0,0,0,0,1,0,1,0,0,0
1904,1,0,0,0,56,1,1,0,1,0,1,0,1,1,94.45,5124.6,0,1,0,1,0,0,0,0,1,0,1
6384,0,0,1,0,10,1,0,0,0,0,0,0,0,0,20.1,184.4,0,0,1,0,1,0,0,0,0,1,0
3917,1,1,0,0,1,1,0,0,0,0,0,0,0,0,69.1,69.1,0,1,0,1,0,0,0,0,1,0,1
3618,1,0,1,1,47,1,1,0,1,0,0,0,0,0,54.25,2538.2,1,0,0,1,0,0,0,0,1,0,0
839,1,0,0,0,44,1,0,0,0,0,0,0,0,0,20.4,905.55,0,0,1,0,0,1,0,1,0,0,0
4442,1,0,0,0,3,1,0,0,0,0,0,1,0,1,78.5,242.05,0,1,0,1,0,0,0,0,1,0,1
141,0,0,0,0,8,1,1,1,0,0,1,0,1,0,71.15,563.65,1,0,0,1,0,0,0,0,1,0,1
5814,1,0,0,0,16,1,0,0,0,0,0,0,0,1,20.6,330.25,0,0,1,1,0,0,0,1,0,0,0
1377,1,0,1,1,72,1,1,1,1,1,1,1,0,0,82.3,5815.15,1,0,0,0,0,1,1,0,0,0,0
3674,0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.8,45.8,1,0,0,1,0,0,0,0,1,0,1
5470,0,1,1,0,71,1,0,0,1,1,0,0,1,0,89.45,6435.25,0,1,0,0,0,1,0,1,0,0,0
6902,0,1,1,0,56,1,1,1,1,1,1,0,0,1,68.45,4014.0,1,0,0,0,1,0,0,1,0,0,0
3808,0,0,1,1,3,1,0,0,0,0,0,0,0,0,19.3,54.7,0,0,1,1,0,0,0,0,0,1,0
1138,1,0,1,1,11,1,1,1,0,0,0,1,0,1,65.15,723.35,1,0,0,1,0,0,1,0,0,0,0
2257,0,0,0,0,60,1,1,0,0,1,1,1,1,0,80.55,4847.05,1,0,0,0,1,0,0,1,0,0,0
1787,0,1,1,0,42,1,1,1,0,1,0,1,1,1,105.2,4599.15,0,1,0,0,1,0,1,0,0,0,0
3938,0,0,0,0,2,1,0,1,0,0,0,0,0,0,50.95,123.05,1,0,0,1,0,0,0,0,0,1,0
4552,0,0,0,0,9,1,0,0,0,0,0,0,0,1,20.45,147.55,0,0,1,1,0,0,0,1,0,0,0
459,1,0,0,0,1,1,1,0,0,0,0,0,0,1,75.1,75.1,0,1,0,1,0,0,0,0,1,0,0
6435,1,0,1,1,52,0,0,0,1,1,1,1,0,0,50.2,2554.0,1,0,0,0,0,1,0,0,0,1,0
948,1,1,0,0,35,1,1,0,0,1,0,1,1,1,99.05,3395.8,0,1,0,1,0,0,0,0,1,0,1
3700,1,0,0,1,20,1,0,0,0,0,0,0,0,1,19.4,374.5,0,0,1,1,0,0,0,0,1,0,1
1336,0,0,1,0,15,1,0,0,1,0,0,0,0,0,75.35,1114.55,0,1,0,1,0,0,1,0,0,0,0
5604,1,0,0,0,17,1,0,0,0,0,0,0,0,1,70.8,1207.0,0,1,0,1,0,0,0,0,1,0,0
1602,1,0,0,0,30,1,0,0,0,0,0,1,1,1,90.25,2755.35,0,1,0,1,0,0,0,0,1,0,1
2238,0,0,0,0,1,1,0,0,0,0,1,1,1,1,95.85,95.85,0,1,0,1,0,0,0,0,1,0,0
639,1,0,1,0,10,1,1,0,0,0,0,0,1,1,85.25,855.3,0,1,0,1,0,0,0,0,1,0,1
6798,0,0,0,0,13,1,0,0,0,0,0,0,0,1,70.15,886.7,0,1,0,1,0,0,0,0,0,1,0
3830,1,0,1,0,4,1,1,0,1,0,0,1,1,1,100.2,420.2,0,1,0,1,0,0,0,0,1,0,1
4851,0,1,0,0,3,1,0,0,0,0,0,0,0,1,70.4,204.7,0,1,0,1,0,0,0,0,1,0,1
6291,0,0,0,0,59,1,1,1,1,1,1,0,1,0,79.85,4786.1,1,0,0,0,1,0,0,1,0,0,0
1070,0,0,0,0,2,1,0,0,0,0,0,0,0,0,69.75,144.55,0,1,0,1,0,0,1,0,0,0,1
155,0,0,1,1,14,1,0,0,0,0,0,0,1,1,80.9,1152.8,0,1,0,1,0,0,1,0,0,0,0
2295,1,0,0,0,1,0,0,0,0,0,0,0,0,1,25.15,25.15,1,0,0,1,0,0,0,0,1,0,1
6914,1,1,1,0,43,1,1,0,1,1,0,1,1,1,103.0,4414.3,0,1,0,1,0,0,0,0,1,0,1
1089,0,0,0,0,16,1,1,0,0,0,0,0,0,1,74.75,1129.35,0,1,0,1,0,0,0,1,0,0,0
2940,1,1,0,0,53,0,0,0,1,1,0,1,1,1,54.45,2854.55,1,0,0,1,0,0,0,0,1,0,1
5952,0,0,0,1,4,1,1,0,0,0,0,0,0,1,25.45,84.2,0,0,1,1,0,0,0,0,0,1,0
930,0,0,0,0,16,1,0,0,1,0,0,0,0,0,75.1,1212.85,0,1,0,1,0,0,1,0,0,0,0
2909,0,0,0,0,43,1,0,0,1,0,1,0,0,0,55.45,2444.25,1,0,0,0,1,0,0,0,1,0,0
4518,1,1,0,0,8,1,1,0,0,1,0,0,0,1,81.25,585.95,0,1,0,1,0,0,0,0,1,0,1
6458,1,0,1,1,6,1,0,1,0,0,0,0,0,1,49.15,295.65,1,0,0,1,0,0,0,0,1,0,0
3247,0,0,0,0,72,1,1,0,1,1,1,1,1,1,111.6,8012.75,0,1,0,0,0,1,1,0,0,0,0
6392,0,0,1,1,60,0,0,0,1,0,0,1,1,1,49.75,3069.45,1,0,0,1,0,0,0,0,1,0,0
5218,1,0,1,1,0,1,0,0,0,0,0,0,0,1,19.7,0.0,0,0,1,0,1,0,0,0,0,1,0
7030,0,0,0,0,2,1,0,0,0,0,0,0,0,1,20.05,39.25,0,0,1,1,0,0,0,0,0,1,0
6078,0,0,1,0,55,1,1,1,1,1,1,1,1,1,90.15,4916.95,1,0,0,0,1,0,0,0,1,0,0
6559,0,0,1,0,56,1,0,0,0,1,1,1,1,1,98.7,5669.5,0,1,0,1,0,0,0,0,1,0,0
1698,1,0,1,1,71,1,1,0,1,0,1,0,0,1,84.8,6152.4,0,1,0,0,0,1,0,0,1,0,0
6622,1,0,0,0,2,1,1,0,0,0,0,0,1,0,62.05,118.3,1,0,0,1,0,0,1,0,0,0,1
7002,0,0,1,0,64,1,1,0,1,0,1,1,1,1,105.4,6794.75,0,1,0,0,0,1,1,0,0,0,0
5946,0,0,0,0,42,1,0,1,1,1,1,0,1,0,73.9,3160.55,1,0,0,0,1,0,0,1,0,0,1
3831,1,1,1,0,25,1,1,1,0,0,0,0,1,1,89.05,2177.45,0,1,0,0,1,0,0,0,1,0,1
6950,0,0,1,1,5,1,0,1,0,0,0,0,0,1,49.4,232.55,1,0,0,1,0,0,0,0,0,1,0
6403,1,0,1,1,72,1,1,1,1,1,1,1,1,1,116.6,8337.45,0,1,0,0,0,1,1,0,0,0,0
985,0,1,1,0,33,1,1,0,1,0,0,0,0,1,80.6,2656.5,0,1,0,1,0,0,1,0,0,0,1
1821,1,1,1,0,32,1,1,0,0,0,0,0,1,0,85.3,2661.1,0,1,0,1,0,0,0,0,1,0,1
587,1,0,1,1,5,1,0,0,0,0,0,0,0,0,20.1,85.1,0,0,1,0,1,0,0,0,0,1,0
6716,0,0,1,0,3,1,1,0,0,0,0,0,0,1,74.1,228.0,0,1,0,1,0,0,0,1,0,0,1
5493,0,1,1,0,6,1,1,0,0,0,0,0,1,1,84.35,474.9,0,1,0,1,0,0,0,0,1,0,1
6408,1,0,0,0,69,1,1,0,0,1,1,1,1,1,106.5,7348.8,0,1,0,0,0,1,1,0,0,0,1
6998,0,0,0,0,13,1,0,0,0,0,0,0,1,1,80.5,1011.8,0,1,0,1,0,0,0,0,1,0,0
4457,1,0,1,1,22,1,0,1,0,0,0,0,0,0,75.0,1573.95,0,1,0,1,0,0,1,0,0,0,0
6086,1,0,1,0,61,1,1,1,0,1,0,0,1,1,69.9,4226.7,1,0,0,0,0,1,0,0,0,1,0
3557,0,1,0,0,33,0,0,1,1,1,0,1,1,1,59.45,1884.65,1,0,0,1,0,0,1,0,0,0,0
1395,1,0,1,0,41,1,1,0,0,1,0,1,1,1,73.0,3001.2,1,0,0,0,1,0,0,0,1,0,1
264,0,0,1,0,45,1,1,1,1,1,1,1,1,0,113.3,5032.25,0,1,0,0,1,0,0,0,0,1,0
3547,1,1,1,0,70,1,1,1,1,1,1,1,1,0,90.05,6333.4,1,0,0,0,0,1,0,1,0,0,0
4386,1,0,1,1,55,1,0,1,1,0,1,0,0,0,57.55,3046.4,1,0,0,0,0,1,1,0,0,0,1
6425,1,0,1,1,52,0,0,1,0,1,0,0,1,0,44.25,2276.1,1,0,0,0,1,0,1,0,0,0,0
6043,1,0,0,0,3,0,0,0,0,1,0,1,0,1,40.15,130.75,1,0,0,1,0,0,0,0,0,1,1
3864,0,0,0,0,30,1,1,0,1,0,0,1,1,1,100.2,2983.8,0,1,0,1,0,0,0,0,1,0,1
5841,1,1,0,0,70,0,0,0,0,0,0,1,1,1,45.25,3264.45,1,0,0,0,1,0,0,0,1,0,1
2400,0,0,0,1,9,1,0,1,0,1,1,0,1,0,93.0,870.25,0,1,0,1,0,0,1,0,0,0,0
5082,1,0,1,1,21,1,0,0,0,0,0,0,0,0,19.8,350.1,0,0,1,0,1,0,0,0,0,1,0
3711,0,0,1,1,55,1,1,1,1,0,1,0,1,1,75.75,4264.25,1,0,0,0,1,0,1,0,0,0,0
246,1,0,0,0,41,1,1,0,0,1,0,0,1,0,65.0,2531.8,1,0,0,0,1,0,0,0,0,1,0
1594,0,0,0,1,62,1,1,0,0,0,0,0,0,0,26.0,1638.7,0,0,1,0,0,1,1,0,0,0,0
6846,0,0,0,0,1,1,1,0,0,1,0,0,0,1,79.55,79.55,0,1,0,1,0,0,0,0,0,1,1
6301,0,1,0,0,67,1,1,0,1,0,0,0,0,0,54.9,3725.5,1,0,0,1,0,0,0,0,1,0,0
923,0,0,1,0,63,1,1,1,1,0,0,1,1,1,79.7,4786.15,1,0,0,0,1,0,0,1,0,0,0
4339,1,0,1,0,38,1,1,0,0,1,1,0,1,0,69.0,2669.45,1,0,0,0,1,0,0,1,0,0,0
669,0,0,1,0,70,0,0,0,1,1,1,1,1,0,57.8,4039.3,1,0,0,0,0,1,1,0,0,0,0
3604,1,0,1,1,38,1,0,0,0,0,0,0,0,0,19.6,717.3,0,0,1,1,0,0,0,0,1,0,0
1910,0,0,1,1,5,0,0,0,1,0,0,0,0,1,30.5,167.2,1,0,0,1,0,0,0,0,1,0,0
4896,1,0,0,0,24,1,0,0,0,1,0,0,0,1,49.7,1167.8,1,0,0,1,0,0,0,0,0,1,0
3958,1,0,1,0,16,1,1,0,0,0,0,0,0,1,73.85,1284.2,0,1,0,1,0,0,1,0,0,0,1
2696,0,0,0,0,68,0,0,1,0,1,1,0,0,0,38.9,2719.2,1,0,0,0,0,1,0,0,0,1,0
2591,0,0,1,1,57,1,1,0,1,0,0,1,1,1,100.6,5611.7,0,1,0,1,0,0,0,0,1,0,0
1781,1,1,1,0,60,1,1,0,1,1,0,1,1,1,104.35,6339.45,0,1,0,0,1,0,0,0,1,0,0
3013,0,0,0,0,29,1,1,0,0,0,0,1,1,1,71.0,2080.1,1,0,0,0,1,0,0,1,0,0,0
2307,0,0,1,1,9,1,0,0,1,0,1,1,0,1,65.6,593.3,1,0,0,0,1,0,0,0,0,1,0
4194,0,0,1,0,71,1,1,0,0,0,0,0,0,1,25.95,1801.9,0,0,1,0,0,1,0,1,0,0,0
3690,0,0,0,0,24,0,0,0,1,1,0,1,1,1,54.15,1240.25,1,0,0,1,0,0,0,1,0,0,1
687,1,1,0,0,2,1,0,1,0,0,0,0,0,1,49.25,91.1,1,0,0,1,0,0,0,0,1,0,1
612,1,0,0,1,66,1,0,0,0,0,0,0,0,0,20.55,1357.1,0,0,1,0,0,1,0,0,0,1,0
3200,1,0,1,0,54,1,1,0,1,1,0,1,1,1,104.3,5278.15,0,1,0,1,0,0,0,0,1,0,1
2267,0,0,1,0,72,1,1,1,1,1,1,1,1,1,113.65,8124.2,0,1,0,0,0,1,0,1,0,0,0
6751,1,0,0,0,52,1,0,0,0,0,0,0,0,0,19.65,1025.05,0,0,1,0,0,1,0,0,0,1,0
5344,1,0,0,1,71,1,0,1,1,1,1,1,0,1,76.9,5522.7,1,0,0,0,0,1,0,1,0,0,0
1898,0,1,0,0,5,1,0,0,0,0,0,0,1,0,78.95,378.4,0,1,0,1,0,0,0,0,1,0,1
4441,1,0,1,0,42,1,0,0,0,0,0,0,0,0,20.25,835.5,0,0,1,0,0,1,0,0,1,0,0
258,0,0,1,0,2,1,0,0,0,0,0,0,0,1,44.6,80.55,1,0,0,1,0,0,0,1,0,0,1
2924,1,0,0,0,11,1,0,0,1,0,0,0,0,1,74.55,824.75,0,1,0,1,0,0,0,0,1,0,1
2822,0,0,1,1,41,1,1,1,1,1,1,0,1,0,79.9,3326.2,1,0,0,1,0,0,0,1,0,0,1
3339,0,0,1,1,68,1,1,1,1,1,1,1,1,0,88.0,6161.9,1,0,0,0,0,1,0,1,0,0,0
3525,0,1,1,0,50,1,1,0,1,1,0,1,0,1,95.05,4888.7,0,1,0,1,0,0,0,0,1,0,1
2285,1,0,1,0,53,1,1,1,0,1,0,0,1,0,93.9,5029.2,0,1,0,1,0,0,0,0,1,0,1
484,0,0,1,1,8,1,0,0,1,0,0,1,0,1,83.55,680.05,0,1,0,1,0,0,0,0,1,0,1
2211,0,0,1,0,50,1,1,1,0,1,0,1,1,1,104.4,5232.9,0,1,0,0,1,0,0,0,0,1,0
4347,0,0,0,0,50,1,0,0,1,0,1,1,1,1,100.2,5038.45,0,1,0,0,0,1,0,0,0,1,0
2555,0,0,0,0,8,1,0,1,0,0,0,1,0,1,60.0,487.75,1,0,0,1,0,0,0,0,1,0,0
7,0,0,0,0,10,0,0,1,0,0,0,0,0,0,29.75,301.9,1,0,0,1,0,0,0,0,0,1,0
3657,0,0,1,1,37,1,1,0,0,0,0,0,0,1,24.1,861.85,0,0,1,0,0,1,1,0,0,0,0
5964,0,0,1,1,49,1,0,1,0,1,1,0,0,0,61.75,3024.15,1,0,0,1,0,0,1,0,0,0,0
2426,0,0,1,0,17,0,0,0,1,1,0,0,0,1,35.65,646.05,1,0,0,1,0,0,0,1,0,0,0
1814,1,0,1,1,12,1,0,0,0,0,0,0,0,0,19.7,258.35,0,0,1,0,0,1,0,0,0,1,0
2274,1,0,1,1,23,1,0,1,0,0,1,1,1,1,99.85,2331.3,0,1,0,1,0,0,0,0,1,0,1
1011,0,0,1,1,71,0,0,1,1,0,1,1,1,0,58.65,4145.25,1,0,0,0,0,1,0,0,0,1,0
6647,0,0,1,1,71,1,0,1,0,1,0,1,1,0,77.55,5574.35,1,0,0,0,0,1,0,1,0,0,0
1067,1,0,1,0,24,1,0,1,0,0,1,0,1,1,89.25,2210.2,0,1,0,1,0,0,0,0,1,0,0
1991,1,0,1,1,45,1,1,0,1,1,0,1,1,0,78.75,3600.65,1,0,0,0,1,0,0,1,0,0,0
3970,1,0,1,1,42,1,0,1,0,0,1,0,1,0,63.7,2763.35,1,0,0,0,1,0,0,1,0,0,0
4994,0,0,0,0,18,1,0,1,0,0,0,1,1,1,96.05,1740.7,0,1,0,1,0,0,0,0,1,0,1
3867,0,0,1,0,26,1,0,0,1,1,0,1,1,1,73.5,1905.7,1,0,0,0,0,1,0,1,0,0,0
6908,1,0,0,1,9,1,0,0,0,0,0,1,0,0,55.35,449.75,1,0,0,1,0,0,0,0,1,0,1
3048,0,0,0,0,2,1,0,0,0,0,0,0,0,0,44.45,82.7,1,0,0,1,0,0,0,0,1,0,0
781,0,0,1,1,5,1,0,0,0,0,0,0,0,0,44.8,220.45,1,0,0,1,0,0,0,0,0,1,0
6836,1,1,1,0,6,1,0,0,1,0,0,0,1,1,84.2,519.15,0,1,0,1,0,0,0,0,1,0,1
1749,1,1,0,0,52,1,1,0,1,1,1,1,1,1,110.75,5832.0,0,1,0,1,0,0,0,0,1,0,0
2791,1,0,0,0,57,1,0,1,0,1,0,1,1,1,74.35,4317.35,1,0,0,0,0,1,1,0,0,0,0
1091,1,0,0,0,29,1,0,0,0,1,1,1,1,1,75.35,2243.9,1,0,0,0,1,0,1,0,0,0,0
6300,0,0,1,1,67,1,1,0,0,0,0,0,0,1,24.9,1680.25,0,0,1,0,0,1,0,0,0,1,0
5994,0,0,0,0,42,1,1,1,0,1,0,1,1,1,105.2,4400.75,0,1,0,1,0,0,0,0,1,0,1
5709,0,0,0,0,12,1,0,0,0,0,0,0,0,0,19.3,228.75,0,0,1,0,1,0,0,0,0,1,0
2608,1,0,1,1,7,0,0,1,0,0,1,0,0,1,34.5,279.25,1,0,0,1,0,0,0,0,1,0,1
5771,0,0,0,0,12,1,0,0,0,0,0,0,0,0,20.4,266.6,0,0,1,1,0,0,0,0,0,1,0
2290,0,0,1,0,13,0,0,0,0,1,0,1,1,1,48.75,633.4,1,0,0,1,0,0,1,0,0,0,1
1727,1,0,0,0,31,1,1,0,1,0,1,1,0,1,71.05,2168.15,1,0,0,1,0,0,0,0,1,0,0
610,1,0,1,1,9,0,0,0,1,0,0,0,0,1,29.95,248.95,1,0,0,1,0,0,0,0,1,0,1
343,1,0,0,0,63,1,0,0,0,0,0,0,0,0,20.5,1328.15,0,0,1,0,1,0,0,0,0,1,0
5488,1,1,1,0,45,1,1,0,1,1,1,1,0,1,98.7,4525.8,0,1,0,0,1,0,1,0,0,0,0
3750,0,1,1,0,12,1,0,1,0,1,1,1,1,1,79.2,943.85,1,0,0,0,1,0,0,0,1,0,0
3215,1,0,1,0,41,1,1,0,1,0,0,0,0,1,80.25,3439.0,0,1,0,1,0,0,0,0,1,0,0
97,1,0,0,0,5,1,0,0,0,0,0,0,0,0,21.05,113.85,0,0,1,1,0,0,0,0,0,1,1
4409,1,1,1,0,71,0,0,1,1,1,1,0,0,0,46.35,3353.4,1,0,0,0,0,1,0,1,0,0,0
1537,0,0,1,1,72,1,1,0,1,0,1,1,1,1,78.95,5730.15,1,0,0,0,0,1,0,0,1,0,0
3588,1,0,1,0,9,1,1,0,1,1,0,0,1,1,69.05,653.95,1,0,0,1,0,0,0,1,0,0,0
3648,0,0,1,1,51,1,1,0,0,1,0,0,1,1,90.15,4554.85,0,1,0,0,1,0,0,0,1,0,0
5601,0,0,1,1,35,0,0,0,0,0,1,1,0,0,40.9,1383.6,1,0,0,0,1,0,0,0,0,1,0
1517,1,0,1,0,56,1,1,1,0,0,0,1,1,1,100.55,5514.95,0,1,0,0,1,0,0,0,1,0,0
6192,0,1,0,0,18,1,0,0,1,0,0,0,0,1,74.7,1294.6,0,1,0,1,0,0,0,0,1,0,0
3669,1,0,0,0,44,1,1,1,1,1,0,1,1,1,111.5,4915.15,0,1,0,1,0,0,0,0,1,0,0
2090,0,0,1,1,48,0,0,0,0,0,1,0,0,1,29.5,1423.05,1,0,0,1,0,0,0,1,0,0,0
572,0,0,0,0,11,1,0,0,0,1,1,0,1,0,64.9,697.25,1,0,0,0,1,0,0,1,0,0,0
6398,1,0,1,1,71,1,1,0,1,1,0,1,1,1,106.0,7723.7,0,1,0,0,0,1,1,0,0,0,1
5843,1,1,1,0,35,1,1,0,0,1,0,0,0,1,81.6,2815.25,0,1,0,0,1,0,1,0,0,0,0
3062,1,1,1,0,24,0,0,0,0,1,1,0,0,0,34.25,828.2,1,0,0,1,0,0,0,0,0,1,0
4449,0,0,0,0,60,1,1,0,1,1,0,1,1,0,104.7,6333.8,0,1,0,0,0,1,0,0,1,0,0
5091,1,0,0,0,6,0,0,0,1,0,0,0,0,1,30.5,208.7,1,0,0,1,0,0,0,1,0,0,1
5326,1,0,1,1,15,1,0,0,0,0,0,0,0,1,20.0,288.05,0,0,1,1,0,0,0,0,1,0,1
4701,1,1,0,0,21,1,1,0,1,1,0,1,1,1,104.35,2271.85,0,1,0,1,0,0,0,0,1,0,0
370,1,0,1,1,33,1,0,0,0,0,0,0,0,0,20.6,690.25,0,0,1,0,1,0,0,0,0,1,0
1938,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.9,20.9,0,0,1,1,0,0,0,0,0,1,0
6389,0,0,1,1,58,1,0,0,0,0,0,0,0,0,19.55,1079.65,0,0,1,0,0,1,0,1,0,0,0
6075,0,0,0,0,10,1,0,0,1,0,1,0,1,0,64.9,685.55,1,0,0,0,1,0,0,0,0,1,0
3670,0,0,1,1,33,1,1,0,0,0,0,0,0,0,24.25,838.5,0,0,1,1,0,0,1,0,0,0,0
3652,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25.25,25.25,1,0,0,1,0,0,0,0,1,0,1
2361,0,0,0,1,1,1,0,0,0,0,0,0,0,0,45.95,45.95,1,0,0,1,0,0,0,0,0,1,1
4260,1,0,1,1,42,1,0,0,0,1,1,1,1,0,73.15,3088.25,1,0,0,0,1,0,0,0,1,0,0
4372,1,0,1,1,1,1,0,0,0,0,0,0,0,1,20.15,20.15,0,0,1,1,0,0,1,0,0,0,0
6343,1,0,0,0,38,1,0,0,0,0,0,0,0,0,20.1,730.1,0,0,1,0,1,0,0,0,0,1,0
3737,0,0,0,0,5,1,1,0,0,0,0,0,0,1,50.6,249.95,1,0,0,1,0,0,0,0,0,1,1
4319,1,0,0,0,65,1,1,1,0,1,1,1,1,1,110.0,7138.65,0,1,0,0,1,0,0,1,0,0,0
4840,0,1,0,0,43,0,0,1,1,0,0,0,0,1,33.45,1500.25,1,0,0,1,0,0,0,1,0,0,0
4872,0,0,1,0,72,1,1,1,0,1,1,1,1,1,84.9,6065.3,1,0,0,0,0,1,1,0,0,0,0
1171,1,0,1,0,60,1,0,0,1,0,0,1,1,1,94.4,5610.25,0,1,0,0,1,0,0,0,1,0,1
5433,1,0,0,0,55,1,0,1,1,0,0,1,1,1,100.9,5552.05,0,1,0,0,1,0,0,0,0,1,0
1422,0,0,1,1,70,1,1,1,1,1,1,1,1,1,113.05,7869.05,0,1,0,0,0,1,0,1,0,0,0
6314,0,0,0,0,6,1,1,0,0,0,0,0,0,1,73.85,401.3,0,1,0,1,0,0,0,0,0,1,0
6193,0,0,0,1,13,1,1,0,1,1,0,1,1,1,104.15,1299.1,0,1,0,0,1,0,0,1,0,0,0
6187,1,0,1,1,8,1,0,0,0,0,0,0,0,0,20.15,165.5,0,0,1,0,0,1,0,0,0,1,0
874,1,0,0,1,45,1,1,0,0,1,0,1,1,0,99.7,4634.35,0,1,0,0,0,1,1,0,0,0,0
2297,0,0,1,0,54,1,1,0,1,1,1,1,1,0,110.35,5893.15,0,1,0,0,1,0,0,0,1,0,1
2643,0,0,0,0,33,1,1,0,0,0,0,0,1,1,83.35,2757.85,0,1,0,1,0,0,0,0,1,0,1
6098,1,0,1,1,21,1,1,1,0,0,0,1,1,1,75.9,1549.75,1,0,0,0,1,0,1,0,0,0,0
840,0,1,0,0,55,1,1,0,0,1,0,1,1,1,100.0,5509.3,0,1,0,0,1,0,0,0,1,0,1
581,0,0,0,0,1,1,0,1,0,0,0,0,0,0,75.3,75.3,0,1,0,1,0,0,0,0,0,1,1
204,1,0,0,0,44,1,0,0,0,0,0,0,0,0,68.85,2958.95,0,1,0,1,0,0,0,1,0,0,0
1641,1,0,1,0,72,1,1,1,1,1,1,1,1,1,87.1,6230.1,1,0,0,0,0,1,1,0,0,0,0
2014,1,0,1,1,13,1,0,0,1,1,1,0,0,0,61.8,750.1,1,0,0,1,0,0,1,0,0,0,0
3253,0,0,1,1,36,1,1,1,0,1,0,1,1,1,104.5,3684.95,0,1,0,1,0,0,0,1,0,0,0
4331,1,0,0,0,71,1,1,0,0,0,0,0,0,0,25.55,1898.1,0,0,1,0,0,1,1,0,0,0,0
905,1,1,0,0,9,1,1,0,0,1,0,1,1,1,100.5,918.6,0,1,0,1,0,0,0,0,1,0,1
631,0,0,1,0,46,1,1,1,0,0,0,0,0,0,55.0,2473.95,1,0,0,1,0,0,1,0,0,0,0
4982,0,1,1,0,61,1,1,0,1,1,0,1,1,1,104.4,6405.0,0,1,0,0,1,0,0,1,0,0,1
4506,1,1,1,0,72,1,1,0,1,1,1,1,0,0,77.35,5396.25,1,0,0,0,0,1,0,1,0,0,0
1974,1,0,1,0,11,1,1,0,0,0,0,0,0,1,74.95,825.7,0,1,0,1,0,0,0,0,1,0,1
162,0,0,0,0,2,1,0,0,0,0,0,0,0,1,69.7,135.2,0,1,0,1,0,0,0,0,1,0,0
4794,1,0,0,0,2,1,0,0,0,0,0,0,0,0,19.35,46.35,0,0,1,1,0,0,0,0,0,1,0
6322,0,0,0,0,4,1,0,0,0,0,0,1,0,1,79.0,303.15,0,1,0,1,0,0,0,0,1,0,1
6241,1,0,0,0,3,1,0,0,0,1,0,0,0,1,49.15,169.05,1,0,0,1,0,0,0,0,1,0,1
875,0,0,0,0,3,0,0,0,0,0,0,1,0,1,34.8,113.95,1,0,0,1,0,0,0,1,0,0,0
1431,0,0,1,0,43,1,1,0,0,0,1,1,0,1,64.85,2908.2,1,0,0,0,1,0,1,0,0,0,0
5928,0,0,1,1,61,1,0,0,0,0,0,0,0,0,19.75,1311.6,0,0,1,0,0,1,0,1,0,0,0
4381,0,1,0,0,49,1,1,0,0,1,0,0,1,1,90.85,4515.85,0,1,0,1,0,0,0,1,0,0,1
